application,source_ip,source_hostname,destination_ip,destination_hostname,port,protocol,bytes_in,bytes_out,timestamp,behavior,info,archetype
XECHK,10.164.145.247,,10.164.105.58,,,UDP,3388832,4822867,2025-09-17T14:18:02.623757,Network,UDP,3-Tier
XECHK,2001:0db8:3900:0cce:8cd0:7d62:599e:85af,,2001:0db8:347a:2c83:d806:1045:3682:d073,,,HTTPS,4221088,2468563,2025-09-17T14:18:02.623757,Network,HTTPS,Web + API Headless
XECHK,10.164.131.243,,10.164.137.245,,,HTTPS,3714412,3163378,2025-09-17T14:18:02.623757,Network,HTTPS,Web + API Headless
XECHK,10.165.86.198,,10.164.106.247,,,ICMP,4922857,229634,2025-09-17T14:18:02.623757,Network,ICMP,3-Tier
XECHK,2001:0db8:ef1d:1bbc:3263:1f08:8400:3b87,,2001:0db8:37f2:7f4f:6218:6163:c3ed:2296,,,ICMP,1848900,1928993,2025-09-17T14:18:02.623757,Network,ICMP,3-Tier
XECHK,10.164.145.106,,10.164.105.133,,,ICMP,2082735,2410159,2025-09-17T14:18:02.623757,Network,ICMP,3-Tier
XECHK,10.164.116.103,,10.164.104.211,,,HTTPS,3997836,2633155,2025-09-17T14:18:02.623757,Network,HTTPS,Web + API Headless
XECHK,2001:0db8:2bda:f8d3:236f:4063:89c4:6fe7,,2001:0db8:548b:87b5:d8a5:6c70:615d:5d95,,,HTTP,1675124,1970359,2025-09-17T14:18:02.623757,Network,HTTP,Web + API Headless
XECHK,10.164.58.224,,10.164.105.52,,,HTTPS,1308785,895174,2025-09-17T14:18:02.623757,Network,HTTPS,Web + API Headless
XECHK,10.164.244.236,,10.164.105.170,,,TCP,4542412,354728,2025-09-17T14:18:02.623757,Network,TCP,3-Tier
XECHK,2001:0db8:ef1d:1bbc:3263:1f08:a17e:be0d,,2001:0db8:37f2:7f4f:6218:6163:8ca9:fc14,,,HTTP,4287899,2351246,2025-09-17T14:18:02.623757,Network,HTTP,Web + API Headless
XECHK,10.164.145.57,,10.164.204.33,,,HTTP,4536490,273355,2025-09-17T14:18:02.624758,Network,HTTP,Web + API Headless
XECHK,10.165.116.89,,10.164.106.176,,,HTTP,4347219,3859551,2025-09-17T14:18:02.624758,Network,HTTP,Web + API Headless
XECHK,2001:0db8:52b6:004a:a5f7:fa2a:60d:44f,,2001:0db8:b9d8:9d72:7a99:1da8:c244:6be7,,,HTTPS,2730156,3033540,2025-09-17T14:18:02.624758,Network,HTTPS,Web + API Headless
XECHK,10.164.145.48,,10.164.245.61,,,HTTPS,3069794,1542979,2025-09-17T14:18:02.624758,Network,HTTPS,Web + API Headless
XECHK,10.165.179.109,,10.164.106.193,,,HTTP,3781188,1509220,2025-09-17T14:18:02.624758,Network,HTTP,Web + API Headless
XECHK,2001:0db8:e8f6:920c:d894:f92c:7506:4324,,2001:0db8:97ea:6f76:1df1:1f35:8a36:3322,,,UDP,3625913,3195281,2025-09-17T14:18:02.624758,Network,UDP,3-Tier
XECHK,10.164.145.38,,10.164.206.190,,,TCP,3536171,4191130,2025-09-17T14:18:02.624758,Network,TCP,3-Tier
XECHK,10.164.144.229,,10.164.105.133,,,TLS,4082266,2517069,2025-09-17T14:18:02.624758,Network,TLS,3-Tier
XECHK,2001:0db8:51e9:d825:2086:c500:cbfb:186d,,2001:0db8:80b9:05e0:3aa6:889d:53a1:32ac,,,TCP,2133336,3997702,2025-09-17T14:18:02.624758,Network,TCP,3-Tier
XECHK,10.164.144.116,,10.164.105.67,,,HTTPS,2162068,2887057,2025-09-17T14:18:02.624758,Network,HTTPS,Web + API Headless
XECHK,10.164.222.106,,10.100.160.174,,,UDP,4831152,4516947,2025-09-17T14:18:02.624758,Network,UDP,3-Tier
XECHK,2001:0db8:579f:7d57:53a9:ecad:b5d0:91b8,,2001:0db8:7071:a608:1ca3:7545:f998:a672,,,ICMP,657929,3196855,2025-09-17T14:18:02.624758,Network,ICMP,3-Tier
XECHK,10.164.145.119,,10.164.105.38,,,ICMP,2830418,3538653,2025-09-17T14:18:02.625760,Network,ICMP,3-Tier
XECHK,10.164.145.218,,10.164.58.21,,,TLS,2444274,2243921,2025-09-17T14:18:02.625760,Network,TLS,3-Tier
XECHK,2001:0db8:19ac:f41d:509b:1d1f:8ae1:ca79,,2001:0db8:2315:22cb:786c:cebb:b9f0:e3c9,,,ICMP,4370125,3777495,2025-09-17T14:18:02.625760,Network,ICMP,3-Tier
XECHK,10.164.5.43,,10.164.105.33,,,ICMP,671831,1766601,2025-09-17T14:18:02.625760,Network,ICMP,3-Tier
XECHK,10.164.16.102,,10.164.105.240,,,HTTPS,221364,3330582,2025-09-17T14:18:02.625760,Network,HTTPS,Web + API Headless
XECHK,2001:0db8:d800:5df2:8e9d:ecdd:3536:2a9f,,2001:0db8:e2e2:3221:19e6:078e:4f80:8660,,,TCP,3270467,2595389,2025-09-17T14:18:02.625760,Network,TCP,3-Tier
XECHK,10.164.145.64,,10.164.105.114,,,UDP,1431363,239873,2025-09-17T14:18:02.625760,Network,UDP,3-Tier
XECHK,10.164.105.170,,10.164.104.235,,,HTTP,4534948,2285377,2025-09-17T14:18:02.625760,Network,HTTP,Web + API Headless
XECHK,2001:0db8:5526:d015:f8a5:f674:452d:e3c2,,2001:0db8:1e05:544b:c208:011a:e9c0:5aa4,,,ICMP,4731244,3649054,2025-09-17T14:18:02.625760,Network,ICMP,3-Tier
XECHK,10.165.116.164,,10.164.106.80,,,HTTP,1905491,751433,2025-09-17T14:18:02.625760,Network,HTTP,Web + API Headless
XECHK,10.164.77.79,,10.164.2.67,,,TCP,1143571,2884915,2025-09-17T14:18:02.625760,Network,TCP,3-Tier
XECHK,2001:0db8:9645:de99:50fa:e84e:442:f03a,,2001:0db8:5b78:367b:98cd:65d7:f442:fbde,,,TLS,3610953,2457412,2025-09-17T14:18:02.626757,Network,TLS,3-Tier
XECHK,10.164.95.204,,10.164.105.49,,,HTTPS,3311620,2096480,2025-09-17T14:18:02.626757,Network,HTTPS,Web + API Headless
XECHK,10.164.144.184,,10.164.105.100,,,UDP,664659,3542200,2025-09-17T14:18:02.626757,Network,UDP,3-Tier
XECHK,2001:0db8:1459:29f9:d6a4:a1fb:8b31:7aa7,,2001:0db8:a0dc:7a35:87fe:caa4:89a3:91c1,,,HTTP,574517,1530342,2025-09-17T14:18:02.626757,Network,HTTP,Web + API Headless
XECHK,10.164.116.75,,10.164.105.159,,,ICMP,4127361,1575492,2025-09-17T14:18:02.626757,Network,ICMP,3-Tier
XECHK,10.164.248.5,,10.164.248.137,,,TCP,2258372,1049104,2025-09-17T14:18:02.626757,Network,TCP,3-Tier
XECHK,2001:0db8:7d12:bd32:91e9:50c4:433:e078,,2001:0db8:0401:9948:3509:44c1:2e2e:7732,,,UDP,4140645,1822105,2025-09-17T14:18:02.626757,Network,UDP,3-Tier
XECHK,10.164.145.108,,10.164.105.205,,,TLS,266430,2770526,2025-09-17T14:18:02.626757,Network,TLS,3-Tier
XECHK,10.164.116.216,,10.164.198.38,,,HTTP,4556824,3944077,2025-09-17T14:18:02.626757,Network,HTTP,Web + API Headless
XECHK,2001:0db8:579f:7d57:53a9:ecad:800a:6267,,2001:0db8:7071:a608:1ca3:7545:675:c35e,,,TCP,2088647,3228118,2025-09-17T14:18:02.626757,Network,TCP,3-Tier
XECHK,10.164.77.64,,10.164.188.9,,,TCP,1748781,3966548,2025-09-17T14:18:02.626757,Network,TCP,3-Tier
XECHK,10.164.145.175,,10.164.105.240,,,ICMP,354081,4610410,2025-09-17T14:18:02.626757,Network,ICMP,3-Tier
XECHK,2001:0db8:d800:5df2:8e9d:ecdd:81b2:3e89,,2001:0db8:e2e2:3221:19e6:078e:98fe:f663,,,UDP,437141,1827140,2025-09-17T14:18:02.627756,Network,UDP,3-Tier
XECHK,10.164.144.61,,10.164.203.84,,,TLS,1003893,3320480,2025-09-17T14:18:02.627756,Network,TLS,3-Tier
XECHK,10.164.145.3,,10.164.105.149,,,HTTP,1300366,3115717,2025-09-17T14:18:02.627756,Network,HTTP,Web + API Headless
XECHK,2001:0db8:d8de:8da9:1692:01d0:7f58:2dd0,,2001:0db8:861f:52ba:e238:daf9:fff5:50bd,,,TCP,2839090,503955,2025-09-17T14:18:02.627756,Network,TCP,3-Tier
XECHK,10.164.105.92,,10.164.104.180,,,TCP,4092522,1952016,2025-09-17T14:18:02.627756,Network,TCP,3-Tier
XECHK,10.164.145.252,,10.164.105.166,,,HTTP,1618910,179320,2025-09-17T14:18:02.627756,Network,HTTP,Web + API Headless
XECHK,2001:0db8:7d12:bd32:91e9:50c4:b761:c16a,,2001:0db8:0401:9948:3509:44c1:805b:44fb,,,TCP,3670216,4689639,2025-09-17T14:18:02.627756,Network,TCP,3-Tier
XECHK,10.164.145.139,,10.164.105.49,,,HTTPS,2715431,3929379,2025-09-17T14:18:02.627756,Network,HTTPS,Web + API Headless
XECHK,10.164.145.223,,10.164.105.235,,,UDP,4455703,1300647,2025-09-17T14:18:02.627756,Network,UDP,3-Tier
XECHK,2001:0db8:43be:f201:7c6a:f229:86d5:9762,,2001:0db8:304b:31a0:dcb2:b566:e87d:bbf6,,,TCP,4244481,3179847,2025-09-17T14:18:02.627756,Network,TCP,3-Tier
XECHK,10.164.219.227,,10.164.105.94,,,UDP,531549,4521294,2025-09-17T14:18:02.627756,Network,UDP,3-Tier
XECHK,10.164.145.49,,10.164.105.128,,,UDP,2375258,2706365,2025-09-17T14:18:02.627756,Network,UDP,3-Tier
XECHK,2001:0db8:03ae:2459:1e24:7537:388e:a4e0,,2001:0db8:a92d:2447:79db:8e94:2223:3148,,,TCP,1498730,262543,2025-09-17T14:18:02.627756,Network,TCP,3-Tier
XECHK,10.164.145.28,,10.164.164.26,,,HTTP,4109859,4411109,2025-09-17T14:18:02.627756,Network,HTTP,Web + API Headless
XECHK,10.164.145.13,,10.164.105.156,,,TCP,4122408,670926,2025-09-17T14:18:02.627756,Network,TCP,3-Tier
XECHK,2001:0db8:43be:f201:7c6a:f229:b8cb:1f14,,2001:0db8:304b:31a0:dcb2:b566:bcf6:d4f7,,,ICMP,2230023,4437948,2025-09-17T14:18:02.627756,Network,ICMP,3-Tier
XECHK,10.164.77.188,,10.164.104.20,,,HTTPS,849337,1938119,2025-09-17T14:18:02.627756,Network,HTTPS,Web + API Headless
XECHK,10.164.168.49,,10.164.105.64,,,UDP,4682231,3483020,2025-09-17T14:18:02.629274,Network,UDP,3-Tier
XECHK,2001:0db8:36cd:4f96:8b71:9042:b746:3605,,2001:0db8:683d:8728:fa20:8092:daa9:eadd,,,TCP,1513475,4613644,2025-09-17T14:18:02.629274,Network,TCP,3-Tier
XECHK,10.164.145.130,,10.164.105.41,,,HTTPS,2955708,2643911,2025-09-17T14:18:02.629274,Network,HTTPS,Web + API Headless
XECHK,10.164.145.217,,10.164.105.196,,,ICMP,2019527,4724200,2025-09-17T14:18:02.629274,Network,ICMP,3-Tier
XECHK,2001:0db8:5526:d015:f8a5:f674:c008:6d87,,2001:0db8:1e05:544b:c208:011a:b853:8217,,,HTTP,3331237,1841,2025-09-17T14:18:02.629274,Network,HTTP,Web + API Headless
XECHK,10.164.4.252,,10.164.227.133,,,TLS,2519583,1861520,2025-09-17T14:18:02.629274,Network,TLS,3-Tier
XECHK,10.164.145.220,,10.164.105.198,,,ICMP,4644663,4289056,2025-09-17T14:18:02.629274,Network,ICMP,3-Tier
XECHK,2001:0db8:5526:d015:f8a5:f674:3046:4f36,,2001:0db8:1e05:544b:c208:011a:ebb5:1352,,,TLS,1161252,2223081,2025-09-17T14:18:02.629274,Network,TLS,3-Tier
XECHK,10.164.145.228,,10.164.76.60,,,TCP,3353950,4773862,2025-09-17T14:18:02.629274,Network,TCP,3-Tier
XECHK,10.164.83.188,,10.164.105.203,,,HTTP,4833988,800171,2025-09-17T14:18:02.629274,Network,HTTP,Web + API Headless
XECHK,2001:0db8:19ac:f41d:509b:1d1f:1322:99cd,,2001:0db8:2315:22cb:786c:cebb:282e:c35a,,,TCP,2805263,2918850,2025-09-17T14:18:02.629274,Network,TCP,3-Tier
XECHK,10.164.77.107,,10.164.105.31,,,UDP,96118,3208733,2025-09-17T14:18:02.630300,Network,UDP,3-Tier
XECHK,10.164.105.79,,10.164.104.82,,,UDP,4214650,1852380,2025-09-17T14:18:02.630300,Network,UDP,3-Tier
XECHK,2001:0db8:7730:33b6:c29f:8e52:c927:19dd,,2001:0db8:5347:bd88:b5e6:6b44:2e1f:e427,,,UDP,2431076,3308016,2025-09-17T14:18:02.630300,Network,UDP,3-Tier
XECHK,10.164.144.34,,10.164.105.122,,,TCP,3348859,2202695,2025-09-17T14:18:02.630300,Network,TCP,3-Tier
XECHK,10.164.116.103,,10.164.104.199,,,UDP,4691916,1662054,2025-09-17T14:18:02.630300,Network,UDP,3-Tier
XECHK,2001:0db8:ef1d:1bbc:3263:1f08:6467:ca67,,2001:0db8:37f2:7f4f:6218:6163:7c10:7e13,,,TCP,3607852,2713173,2025-09-17T14:18:02.630300,Network,TCP,3-Tier
XECHK,10.164.116.29,,10.164.104.109,,,UDP,2890284,4982002,2025-09-17T14:18:02.630300,Network,UDP,3-Tier
XECHK,10.164.105.198,,10.100.160.253,,,HTTP,1223414,3695075,2025-09-17T14:18:02.630300,Network,HTTP,Web + API Headless
XECHK,2001:0db8:6ff1:771f:0d96:65ce:663d:778b,,2001:0db8:e5fe:8e6f:0353:51be:4fde:bf65,,,ICMP,942842,457698,2025-09-17T14:18:02.630300,Network,ICMP,3-Tier
XECHK,10.164.145.243,,10.164.105.38,,,TLS,2879768,933667,2025-09-17T14:18:02.630300,Network,TLS,3-Tier
XECHK,10.164.145.116,,10.164.137.85,,,UDP,4583938,4389672,2025-09-17T14:18:02.630300,Network,UDP,3-Tier
XECHK,2001:0db8:d8de:8da9:1692:01d0:f74f:846e,,2001:0db8:861f:52ba:e238:daf9:96a:485e,,,HTTP,4419311,364953,2025-09-17T14:18:02.630300,Network,HTTP,Web + API Headless
XECHK,10.164.51.44,,10.164.105.203,,,TLS,3900574,70112,2025-09-17T14:18:02.631297,Network,TLS,3-Tier
XECHK,10.164.116.100,,10.164.104.170,,,ICMP,905258,160240,2025-09-17T14:18:02.631297,Network,ICMP,3-Tier
XECHK,2001:0db8:9645:de99:50fa:e84e:765b:c5e6,,2001:0db8:5b78:367b:98cd:65d7:32ff:c2eb,,,TLS,4459253,738570,2025-09-17T14:18:02.631297,Network,TLS,3-Tier
XECHK,10.164.144.51,,10.164.105.118,,,ICMP,333667,2075475,2025-09-17T14:18:02.631297,Network,ICMP,3-Tier
XECHK,10.165.116.79,,10.164.106.101,,,TCP,2952260,2981327,2025-09-17T14:18:02.631297,Network,TCP,3-Tier
XECHK,2001:0db8:1459:29f9:d6a4:a1fb:78ef:9aca,,2001:0db8:a0dc:7a35:87fe:caa4:1fbf:8d3f,,,ICMP,3248022,247377,2025-09-17T14:18:02.631297,Network,ICMP,3-Tier
XECHK,10.164.229.58,,10.164.105.101,,,TCP,3206385,4368297,2025-09-17T14:18:02.631297,Network,TCP,3-Tier
XECHK,10.164.39.107,,10.164.105.110,,,HTTPS,3768104,4548786,2025-09-17T14:18:02.631297,Network,HTTPS,Web + API Headless
XECHK,2001:0db8:7730:33b6:c29f:8e52:46f3:69dc,,2001:0db8:5347:bd88:b5e6:6b44:46b6:6795,,,TLS,4394198,1134780,2025-09-17T14:18:02.631297,Network,TLS,3-Tier
XECHK,10.164.77.233,,10.164.105.38,,,HTTPS,2663551,569065,2025-09-17T14:18:02.631297,Network,HTTPS,Web + API Headless
XECHK,10.164.144.48,,10.164.7.226,,,TLS,3450029,2544868,2025-09-17T14:18:02.631297,Network,TLS,3-Tier
XECHK,2001:0db8:43be:f201:7c6a:f229:4dcd:8c2f,,2001:0db8:304b:31a0:dcb2:b566:36aa:6038,,,UDP,219966,2238805,2025-09-17T14:18:02.631297,Network,UDP,3-Tier
XECHK,10.164.175.153,,10.164.105.7,,,ICMP,3998229,1125000,2025-09-17T14:18:02.631297,Network,ICMP,3-Tier
XECHK,10.165.116.217,,10.164.106.183,,,UDP,4122744,3975116,2025-09-17T14:18:02.631297,Network,UDP,3-Tier
XECHK,2001:0db8:7730:33b6:c29f:8e52:62f2:53db,,2001:0db8:5347:bd88:b5e6:6b44:1080:73da,,,HTTP,126148,2263938,2025-09-17T14:18:02.632650,Network,HTTP,Web + API Headless
XECHK,10.164.77.57,,10.164.52.253,,,TCP,3685191,4110138,2025-09-17T14:18:02.632650,Network,TCP,3-Tier
XECHK,10.164.145.222,,10.164.105.64,,,TCP,3191009,2624974,2025-09-17T14:18:02.632650,Network,TCP,3-Tier
XECHK,2001:0db8:cc48:bf30:e04e:e729:37f8:13b7,,2001:0db8:730b:20c8:ad19:0ac5:e9ee:e739,,,TCP,4351393,4512173,2025-09-17T14:18:02.632650,Network,TCP,3-Tier
XECHK,10.164.145.252,,10.164.105.143,,,ICMP,1592780,2442789,2025-09-17T14:18:02.632650,Network,ICMP,3-Tier
XECHK,10.164.77.102,,10.164.105.199,,,HTTP,3544069,2469971,2025-09-17T14:18:02.632650,Network,HTTP,Web + API Headless
XECHK,2001:0db8:19ac:f41d:509b:1d1f:48d3:1bed,,2001:0db8:2315:22cb:786c:cebb:e744:ed5a,,,TCP,4200021,949552,2025-09-17T14:18:02.632650,Network,TCP,3-Tier
XECHK,10.164.144.200,,10.164.105.229,,,UDP,3469386,2713586,2025-09-17T14:18:02.632650,Network,UDP,3-Tier
XECHK,10.164.151.7,,10.164.105.230,,,UDP,756681,2098042,2025-09-17T14:18:02.632650,Network,UDP,3-Tier
XECHK,2001:0db8:52b6:004a:a5f7:fa2a:3f41:53f7,,2001:0db8:b9d8:9d72:7a99:1da8:3a73:2eb0,,,ICMP,3044789,715803,2025-09-17T14:18:02.632650,Network,ICMP,3-Tier
XECHK,10.165.116.182,,10.164.106.203,,,HTTPS,3176786,4616835,2025-09-17T14:18:02.632650,Network,HTTPS,Web + API Headless
XECHK,10.164.145.12,,10.164.105.234,,,ICMP,1360195,1213254,2025-09-17T14:18:02.632650,Network,ICMP,3-Tier
XECHK,2001:0db8:579f:7d57:53a9:ecad:d6d3:1a45,,2001:0db8:7071:a608:1ca3:7545:9e79:9dba,,,ICMP,3743685,2422666,2025-09-17T14:18:02.633659,Network,ICMP,3-Tier
XECHK,10.164.144.31,,10.164.159.246,,,TLS,3847573,4174602,2025-09-17T14:18:02.633659,Network,TLS,3-Tier
XECHK,10.165.116.140,,10.164.106.156,,,UDP,4939935,3990761,2025-09-17T14:18:02.633659,Network,UDP,3-Tier
XECHK,2001:0db8:43be:f201:7c6a:f229:e23d:d1ff,,2001:0db8:304b:31a0:dcb2:b566:35d:28a7,,,UDP,2333180,4677257,2025-09-17T14:18:02.633659,Network,UDP,3-Tier
XECHK,10.164.14.13,,10.164.105.168,,,UDP,4849593,2503709,2025-09-17T14:18:02.633659,Network,UDP,3-Tier
XECHK,10.164.27.236,,10.164.105.107,,,UDP,2385756,4991161,2025-09-17T14:18:02.633659,Network,UDP,3-Tier
XECHK,2001:0db8:e8f6:920c:d894:f92c:e922:5ad6,,2001:0db8:97ea:6f76:1df1:1f35:1259:b86a,,,TCP,2510864,2708225,2025-09-17T14:18:02.633659,Network,TCP,3-Tier
XECHK,10.164.145.230,,10.164.105.18,,,HTTPS,2456658,3949697,2025-09-17T14:18:02.633659,Network,HTTPS,Web + API Headless
XECHK,10.164.144.32,,10.164.105.71,,,HTTP,1760510,1753846,2025-09-17T14:18:02.633659,Network,HTTP,Web + API Headless
XECHK,2001:0db8:19ac:f41d:509b:1d1f:37f6:1dca,,2001:0db8:2315:22cb:786c:cebb:f7a2:2ce3,,,ICMP,2409301,3582585,2025-09-17T14:18:02.633659,Network,ICMP,3-Tier
XECHK,10.164.145.67,,10.164.105.160,,,UDP,4719918,4164279,2025-09-17T14:18:02.633659,Network,UDP,3-Tier
XECHK,10.165.116.187,,10.164.106.127,,,HTTPS,2436990,1623860,2025-09-17T14:18:02.634675,Network,HTTPS,Web + API Headless
XECHK,2001:0db8:3900:0cce:8cd0:7d62:c47:3c85,,2001:0db8:347a:2c83:d806:1045:3c60:ee05,,,ICMP,3478386,3473428,2025-09-17T14:18:02.634675,Network,ICMP,3-Tier
XECHK,10.164.105.86,,10.164.104.207,,,TCP,1687880,2362656,2025-09-17T14:18:02.634675,Network,TCP,3-Tier
XECHK,10.164.76.203,,10.164.105.130,,,TCP,2795979,2863748,2025-09-17T14:18:02.634675,Network,TCP,3-Tier
XECHK,2001:0db8:cc48:bf30:e04e:e729:59ec:ee8,,2001:0db8:730b:20c8:ad19:0ac5:a939:6356,,,TLS,4019251,3980598,2025-09-17T14:18:02.634675,Network,TLS,3-Tier
XECHK,10.164.39.166,,10.164.104.161,,,HTTPS,3879680,3472689,2025-09-17T14:18:02.634675,Network,HTTPS,Web + API Headless
XECHK,10.164.105.214,,10.164.104.145,,,TLS,4495533,157221,2025-09-17T14:18:02.634675,Network,TLS,3-Tier
XECHK,2001:0db8:cd65:8915:21e3:6c05:b50a:a9d7,,2001:0db8:ff9b:ca90:eaee:4926:4c71:21e6,,,TLS,2845216,3147947,2025-09-17T14:18:02.634675,Network,TLS,3-Tier
XECHK,10.164.144.147,,10.164.105.48,,,TLS,2638412,265516,2025-09-17T14:18:02.634675,Network,TLS,3-Tier
XECHK,10.164.224.106,,10.164.105.61,,,TLS,4405061,2536229,2025-09-17T14:18:02.634675,Network,TLS,3-Tier
XECHK,2001:0db8:579f:7d57:53a9:ecad:bf99:3976,,2001:0db8:7071:a608:1ca3:7545:6779:1325,,,TCP,4244791,209368,2025-09-17T14:18:02.634675,Network,TCP,3-Tier
XECHK,10.165.116.232,,10.164.106.49,,,HTTP,4392709,2603677,2025-09-17T14:18:02.635672,Network,HTTP,Web + API Headless
XECHK,10.164.145.37,,10.164.105.26,,,HTTPS,1113512,1721434,2025-09-17T14:18:02.635672,Network,HTTPS,Web + API Headless
XECHK,2001:0db8:36cd:4f96:8b71:9042:eb32:12b7,,2001:0db8:683d:8728:fa20:8092:3b4e:c671,,,TCP,369550,4985445,2025-09-17T14:18:02.635672,Network,TCP,3-Tier
XECHK,10.164.116.86,,10.164.196.12,,,ICMP,2621478,188778,2025-09-17T14:18:02.635672,Network,ICMP,3-Tier
XECHK,10.164.145.164,,10.164.73.83,,,TLS,2677422,3700546,2025-09-17T14:18:02.635672,Network,TLS,3-Tier
XECHK,2001:0db8:ea19:a1e1:2524:04c4:8b99:3c3c,,2001:0db8:2582:6d22:87c8:43d1:50a3:4c73,,,TLS,128182,4694681,2025-09-17T14:18:02.635672,Network,TLS,3-Tier
XECHK,10.165.89.27,,10.164.106.141,,,UDP,2376421,4815956,2025-09-17T14:18:02.635672,Network,UDP,3-Tier
XECHK,10.164.156.44,,10.164.105.229,,,HTTP,1091339,243408,2025-09-17T14:18:02.635672,Network,HTTP,Web + API Headless
XECHK,2001:0db8:ef1d:1bbc:3263:1f08:363c:19d5,,2001:0db8:37f2:7f4f:6218:6163:1b8b:c467,,,TCP,3287836,1501618,2025-09-17T14:18:02.635672,Network,TCP,3-Tier
XECHK,10.164.77.158,,10.164.105.86,,,ICMP,4475395,659088,2025-09-17T14:18:02.635672,Network,ICMP,3-Tier
XECHK,10.164.208.146,,10.164.105.206,,,HTTP,3821917,2603954,2025-09-17T14:18:02.635672,Network,HTTP,Web + API Headless
XECHK,2001:0db8:ea19:a1e1:2524:04c4:f0eb:ee48,,2001:0db8:2582:6d22:87c8:43d1:7295:76a0,,,UDP,2164903,3049034,2025-09-17T14:18:02.635672,Network,UDP,3-Tier
XECHK,10.164.145.47,,10.164.105.171,,,TLS,4089702,254073,2025-09-17T14:18:02.636671,Network,TLS,3-Tier
XECHK,10.164.122.122,,10.164.104.119,,,TLS,2924598,4820950,2025-09-17T14:18:02.636671,Network,TLS,3-Tier
XECHK,2001:0db8:7730:33b6:c29f:8e52:cfb6:34b3,,2001:0db8:5347:bd88:b5e6:6b44:a6d8:36c6,,,HTTPS,595153,2534550,2025-09-17T14:18:02.636671,Network,HTTPS,Web + API Headless
XECHK,10.164.77.103,,10.164.105.62,,,HTTPS,4046651,3219885,2025-09-17T14:18:02.636671,Network,HTTPS,Web + API Headless
XECHK,10.164.177.88,,10.164.104.152,,,HTTP,2870788,4568022,2025-09-17T14:18:02.636671,Network,HTTP,Web + API Headless
XECHK,2001:0db8:7d12:bd32:91e9:50c4:589e:78e9,,2001:0db8:0401:9948:3509:44c1:f927:27e1,,,TCP,3883357,2729669,2025-09-17T14:18:02.636671,Network,TCP,3-Tier
XECHK,10.164.144.211,,10.164.105.79,,,TCP,912416,3178735,2025-09-17T14:18:02.636671,Network,TCP,3-Tier
XECHK,10.164.145.127,,10.164.209.16,,,UDP,1746,1231021,2025-09-17T14:18:02.636671,Network,UDP,3-Tier
XECHK,2001:0db8:ea19:a1e1:2524:04c4:e7ec:4c66,,2001:0db8:2582:6d22:87c8:43d1:c7ab:953f,,,HTTPS,3751248,1641570,2025-09-17T14:18:02.636671,Network,HTTPS,Web + API Headless
XECHK,10.164.145.175,,10.164.105.77,,,ICMP,3646954,2888100,2025-09-17T14:18:02.636671,Network,ICMP,3-Tier
XECHK,10.164.252.150,,10.164.104.131,,,UDP,523737,3097466,2025-09-17T14:18:02.636671,Network,UDP,3-Tier
XECHK,2001:0db8:5526:d015:f8a5:f674:6e:1b33,,2001:0db8:1e05:544b:c208:011a:382a:b7ee,,,TLS,1973545,3621692,2025-09-17T14:18:02.636671,Network,TLS,3-Tier
XECHK,10.164.145.161,,10.164.105.98,,,HTTP,1772008,1454869,2025-09-17T14:18:02.636671,Network,HTTP,Web + API Headless
XECHK,10.165.98.36,,10.164.106.216,,,HTTP,2420069,1053382,2025-09-17T14:18:02.637670,Network,HTTP,Web + API Headless
XECHK,2001:0db8:7730:33b6:c29f:8e52:24bb:5f0,,2001:0db8:5347:bd88:b5e6:6b44:49b9:80a,,,ICMP,3663799,1139169,2025-09-17T14:18:02.637670,Network,ICMP,3-Tier
XECHK,10.164.116.36,,10.164.104.107,,,ICMP,3571265,1508449,2025-09-17T14:18:02.637670,Network,ICMP,3-Tier
XECHK,10.164.77.131,,10.164.105.210,,,TLS,1558728,3563444,2025-09-17T14:18:02.637670,Network,TLS,3-Tier
XECHK,2001:0db8:19ac:f41d:509b:1d1f:ff0e:3cd,,2001:0db8:2315:22cb:786c:cebb:89db:7937,,,HTTP,4834993,3078567,2025-09-17T14:18:02.637670,Network,HTTP,Web + API Headless
XECHK,10.164.123.251,,10.164.104.181,,,HTTPS,671818,1192116,2025-09-17T14:18:02.637670,Network,HTTPS,Web + API Headless
XECHK,10.165.116.252,,10.164.106.193,,,HTTP,656479,4390434,2025-09-17T14:18:02.637670,Network,HTTP,Web + API Headless
XECHK,2001:0db8:19ac:f41d:509b:1d1f:7d8e:2d48,,2001:0db8:2315:22cb:786c:cebb:27fa:f1e5,,,ICMP,4523314,4862475,2025-09-17T14:18:02.637670,Network,ICMP,3-Tier
XECHK,10.164.87.157,,10.164.105.137,,,HTTP,4300729,3936406,2025-09-17T14:18:02.637670,Network,HTTP,Web + API Headless
XECHK,10.164.145.108,,10.164.105.251,,,TLS,296537,2550931,2025-09-17T14:18:02.637670,Network,TLS,3-Tier
XECHK,2001:0db8:36cd:4f96:8b71:9042:1f72:8558,,2001:0db8:683d:8728:fa20:8092:5691:f242,,,HTTPS,2447603,229192,2025-09-17T14:18:02.637670,Network,HTTPS,Web + API Headless
XECHK,10.164.129.125,,10.164.105.20,,,TLS,1112015,2357163,2025-09-17T14:18:02.637670,Network,TLS,3-Tier
XECHK,10.164.189.220,,10.164.105.29,,,HTTPS,1268017,3746998,2025-09-17T14:18:02.637670,Network,HTTPS,Web + API Headless
