application,source_ip,source_hostname,destination_ip,destination_hostname,protocol,port,bytes_in,bytes_out,timestamp,behavior,info,service_category,service_type,business_function,archetype
XECHK,10.164.188.158,,10.164.56.195,,UDP,,1684567,4519506,2025-09-18T14:16:35.504411,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.188.195,,10.164.105.59,,UDP,,531663,1943704,2025-09-18T14:16:35.626575,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.188.61,,10.164.105.129,,HTTPS,443,4869113,4406401,2025-09-18T14:16:35.361955,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.189.103,,10.164.105.103,,HTTP,80,3696382,4562787,2025-09-18T14:16:35.537802,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.189.202,,10.164.123.131,,UDP,,4903350,1411849,2025-09-18T14:16:35.504411,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.189.220,,10.164.105.29,,HTTPS,443,1268017,3746998,2025-09-18T14:16:35.354951,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.189.233,,10.164.105.102,,UDP,,4249509,2143388,2025-09-18T14:16:35.578358,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.189.79,,10.164.104.232,,UDP,,4299803,1195200,2025-09-18T14:16:35.345063,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.19.113,,10.164.105.132,,UDP,,1568078,1320209,2025-09-18T14:16:35.346064,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.19.129,,10.164.139.181,,TCP,,382227,1130279,2025-09-18T14:16:35.605874,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.190.101,,10.164.105.250,,TCP,,3929726,4005057,2025-09-18T14:16:35.390635,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.191.218,,10.164.137.178,,UDP,,1149049,2420803,2025-09-18T14:16:35.497359,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.192.230,,10.164.104.32,,HTTP,80,3602173,2638447,2025-09-18T14:16:35.337382,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.192.63,,10.164.105.242,,TCP,,3648350,245330,2025-09-18T14:16:35.377714,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.193.117,,10.164.81.149,,UDP,,4826539,3454305,2025-09-18T14:16:35.489159,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.193.132,,10.164.105.238,,TCP,,119360,4372305,2025-09-18T14:16:35.630706,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.193.235,,10.164.104.107,,TCP,,1816745,1248420,2025-09-18T14:16:35.563891,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.193.72,,10.164.104.18,,TCP,,868997,2617869,2025-09-18T14:16:35.565065,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.194.218,,10.164.78.54,,UDP,,4830998,847690,2025-09-18T14:16:35.524689,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.194.69,,10.164.194.218,,HTTPS,443,4978683,3466202,2025-09-18T14:16:35.606881,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.195.209,,10.164.90.50,,UDP,,353287,4719107,2025-09-18T14:16:35.582385,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.197.1,,10.164.104.5,,HTTP,80,29629,3104473,2025-09-18T14:16:35.459452,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.197.165,,10.164.105.117,,HTTPS,443,319532,3752107,2025-09-18T14:16:35.618774,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.197.202,,10.164.105.192,,HTTPS,443,1168859,736048,2025-09-18T14:16:35.567062,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.197.217,,10.164.105.242,,UDP,,3774838,4684791,2025-09-18T14:16:35.371211,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.197.222,,10.164.105.72,,HTTPS,443,4498303,2778086,2025-09-18T14:16:35.323682,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.198.19,,10.164.65.80,,HTTPS,443,4906061,2903044,2025-09-18T14:16:35.586604,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.198.91,,10.164.105.1,,UDP,,4829129,3932050,2025-09-18T14:16:35.628707,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.199.1,,10.164.105.89,,UDP,,1965926,695144,2025-09-18T14:16:35.529794,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.199.132,,10.164.105.248,,TCP,,1110131,1453112,2025-09-18T14:16:35.341555,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.199.237,,10.164.105.26,,HTTPS,443,3446995,2215938,2025-09-18T14:16:35.340555,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.199.242,,10.164.104.198,,UDP,,1379077,3771439,2025-09-18T14:16:35.339046,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.199.87,,10.164.105.84,,TCP,,1392151,1068864,2025-09-18T14:16:35.565065,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.199.96,,10.164.226.224,,TCP,,246458,2810476,2025-09-18T14:16:35.338382,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.2.197,,10.100.160.56,,HTTP,80,2069939,2582065,2025-09-18T14:16:35.406406,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.2.77,,10.164.46.61,,HTTPS,443,4249519,55810,2025-09-18T14:16:35.560888,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.20.8,,10.164.40.75,,HTTPS,443,1896238,149182,2025-09-18T14:16:35.565065,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.201.106,,10.164.105.214,,UDP,,420019,3240864,2025-09-18T14:16:35.479467,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.202.140,,10.164.151.125,,HTTPS,443,1022433,135600,2025-09-18T14:16:35.614396,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.202.143,,10.164.219.18,,HTTP,80,1273278,2382889,2025-09-18T14:16:35.622564,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.202.211,,10.164.181.41,,HTTPS,443,1138113,4398231,2025-09-18T14:16:35.341555,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.203.184,,10.164.105.249,,TCP,,1211142,605913,2025-09-18T14:16:35.421762,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.203.244,,10.164.28.1,,HTTP,80,210619,4617314,2025-09-18T14:16:35.558890,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.204.171,,10.164.137.190,,UDP,,4223510,1056710,2025-09-18T14:16:35.548237,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.204.233,,10.164.105.175,,TCP,,4553574,2481759,2025-09-18T14:16:35.402282,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.204.41,,10.164.104.199,,HTTPS,443,1730309,3808213,2025-09-18T14:16:35.620758,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.204.85,,10.164.105.225,,HTTP,80,4526798,4923243,2025-09-18T14:16:35.414712,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.205.184,,10.164.105.217,,TCP,,1239298,4921034,2025-09-18T14:16:35.339551,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.205.62,,10.100.160.108,,UDP,,2408083,3175632,2025-09-18T14:16:35.613397,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.205.88,,10.164.105.218,,HTTP,80,3009379,4567800,2025-09-18T14:16:35.436064,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.206.239,,10.100.160.195,,HTTP,80,4133954,4135315,2025-09-18T14:16:35.558890,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.206.27,,10.164.105.152,,HTTP,80,805640,2134978,2025-09-18T14:16:35.554764,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.207.1,,10.164.126.240,,HTTP,80,4895654,2324613,2025-09-18T14:16:35.423281,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.207.219,,10.164.186.109,,TCP,,448749,1710561,2025-09-18T14:16:35.456448,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.208.146,,10.164.105.206,,HTTP,80,3821917,2603954,2025-09-18T14:16:35.353567,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.209.130,,10.164.145.101,,TCP,,1096660,1986385,2025-09-18T14:16:35.339046,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.209.198,,10.164.31.201,,HTTP,80,3095014,1501123,2025-09-18T14:16:35.424389,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.209.220,,10.164.107.173,,UDP,,3752508,3505720,2025-09-18T14:16:35.530802,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.209.57,,10.164.99.32,,TCP,,2400649,2982115,2025-09-18T14:16:35.584895,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.209.82,,10.164.62.116,,TCP,,2107901,47491,2025-09-18T14:16:35.623573,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.21.84,,10.100.160.187,,UDP,,2295880,4039942,2025-09-18T14:16:35.395140,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.210.151,,10.164.104.153,,TCP,,3719434,4371009,2025-09-18T14:16:35.533801,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.211.41,,10.164.147.147,,HTTPS,443,4304704,1292714,2025-09-18T14:16:35.576354,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.211.51,,10.164.105.209,,UDP,,2069038,1116706,2025-09-18T14:16:35.440577,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.211.65,,10.164.184.14,,HTTP,80,4037481,4484362,2025-09-18T14:16:35.560888,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.212.10,,10.164.105.121,,UDP,,3935380,3763341,2025-09-18T14:16:35.330191,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.213.124,,10.164.89.29,,HTTPS,443,2054443,819626,2025-09-18T14:16:35.615399,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.213.45,,10.100.160.52,,UDP,,3829168,424321,2025-09-18T14:16:35.341555,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.214.176,,10.164.124.20,,UDP,,3249138,1481893,2025-09-18T14:16:35.422272,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.214.244,,10.100.160.6,,UDP,,3972718,959768,2025-09-18T14:16:35.324187,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.214.35,,10.164.243.119,,HTTPS,443,3207345,48761,2025-09-18T14:16:35.504411,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.214.56,,10.164.105.7,,TCP,,942290,404737,2025-09-18T14:16:35.630706,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.215.187,,10.164.105.21,,HTTPS,443,1216270,4981851,2025-09-18T14:16:35.537802,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.215.191,,10.164.143.195,,HTTPS,443,2356341,3922801,2025-09-18T14:16:35.505410,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.215.63,,10.164.105.97,,HTTPS,443,4050929,2150762,2025-09-18T14:16:35.607883,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.216.122,,10.164.105.230,,TCP,,1004374,1428597,2025-09-18T14:16:35.634535,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.216.145,,10.164.105.177,,UDP,,91486,3028542,2025-09-18T14:16:35.616402,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.216.175,,10.164.195.87,,TCP,,229391,203264,2025-09-18T14:16:35.430398,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.216.3,,10.164.105.183,,HTTP,80,4854362,4998464,2025-09-18T14:16:35.364458,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.216.87,,10.164.105.254,,UDP,,4187039,2336581,2025-09-18T14:16:35.360955,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.218.13,,10.164.47.206,,HTTP,80,3334584,2714582,2025-09-18T14:16:35.425881,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.218.51,,10.164.158.44,,HTTP,80,2182561,1252209,2025-09-18T14:16:35.362955,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.218.77,,10.164.105.189,,HTTPS,443,2133334,4509447,2025-09-18T14:16:35.521684,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.219.138,,10.164.194.146,,TCP,,1695756,725840,2025-09-18T14:16:35.416725,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.219.218,,10.164.118.182,,TCP,,3461989,3494121,2025-09-18T14:16:35.334382,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.219.227,,10.164.105.94,,UDP,,531549,4521294,2025-09-18T14:16:35.350063,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.219.236,,10.100.32.175,,TCP,,1563069,2682781,2025-09-18T14:16:35.472083,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.219.5,,10.164.104.125,,HTTPS,443,2184950,1618793,2025-09-18T14:16:35.601856,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.22.144,,10.164.104.88,,TCP,,2373073,1203983,2025-09-18T14:16:35.618774,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.22.243,,10.164.105.87,,HTTP,80,2988896,1372802,2025-09-18T14:16:35.495354,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.220.107,,10.164.104.58,,HTTPS,443,851694,3302387,2025-09-18T14:16:35.525689,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.220.176,,10.100.160.173,,HTTPS,443,579849,4211890,2025-09-18T14:16:35.422272,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.220.31,,10.164.105.38,,HTTP,80,3748060,1026741,2025-09-18T14:16:35.397149,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.220.5,,10.164.105.103,,UDP,,4356461,1180053,2025-09-18T14:16:35.524689,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.220.62,,10.164.105.170,,HTTP,80,4400233,3951230,2025-09-18T14:16:35.534801,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.222.106,,10.100.160.174,,UDP,,4831152,4516947,2025-09-18T14:16:35.348063,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.222.145,,10.164.191.235,,HTTP,80,4793382,2401552,2025-09-18T14:16:35.631704,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.222.162,,10.164.49.126,,TCP,,1187456,1713321,2025-09-18T14:16:35.374711,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.222.183,,10.164.105.150,,HTTPS,443,1029255,2634585,2025-09-18T14:16:35.610880,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.222.200,,10.164.2.205,,TCP,,1864363,3176398,2025-09-18T14:16:35.381730,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.222.236,,10.164.5.131,,HTTP,80,2110706,4209330,2025-09-18T14:16:35.612388,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.223.132,,10.164.105.102,,HTTPS,443,4313526,561908,2025-09-18T14:16:35.457448,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.223.134,,10.164.105.24,,HTTPS,443,1476124,2418157,2025-09-18T14:16:35.424389,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.223.91,,10.164.105.159,,UDP,,3919944,4554389,2025-09-18T14:16:35.503409,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.224.186,,10.164.105.79,,UDP,,3514707,1835317,2025-09-18T14:16:35.494502,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.224.65,,10.164.104.73,,HTTPS,443,4704104,1300744,2025-09-18T14:16:35.399148,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.225.1,,10.164.104.31,,UDP,,869318,3974239,2025-09-18T14:16:35.399148,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.225.177,,10.164.105.177,,UDP,,1776743,3365303,2025-09-18T14:16:35.617458,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.225.181,,10.164.105.124,,HTTP,80,3456330,1970348,2025-09-18T14:16:35.404283,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.225.194,,10.164.105.98,,HTTP,80,167587,4917395,2025-09-18T14:16:35.417610,Network,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.225.67,,10.164.105.5,,HTTPS,443,3296511,343318,2025-09-18T14:16:35.552750,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.226.126,,10.164.104.236,,UDP,,2188073,1126858,2025-09-18T14:16:35.605874,Network,UDP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.228.125,,10.164.105.207,,HTTPS,443,2796181,3165950,2025-09-18T14:16:35.452449,Network,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
XECHK,10.164.228.244,,10.100.84.236,,TCP,,1927894,4549193,2025-09-18T14:16:35.439577,Network,TCP,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
